2019-09-19 10:08:57 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:08:57 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:08:57 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:08:57 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-19 10:08:57 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2019-09-19 10:08:58 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:08:59 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-19 10:08:59 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-09-19 10:09:00 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2019-09-19 10:09:00 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2019-09-19 10:09:00 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 25 ms
2019-09-19 10:09:00 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 6.583 seconds (JVM running for 7.926)
2019-09-19 10:09:01 [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:09:01 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:09:01 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:09:01 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:11:53 [main] INFO  i.s.p.TaskControllerTest - Starting TaskControllerTest on LAPTOP-460LOMEB with PID 6096 (started by alokt in C:\FSE\Final Project\projectmanager\projectmanager)
2019-09-19 10:11:53 [main] INFO  i.s.p.TaskControllerTest - The following profiles are active: test
2019-09-19 10:11:53 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-19 10:11:54 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 121ms. Found 4 repository interfaces.
2019-09-19 10:11:55 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$88993a3e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-19 10:11:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-09-19 10:11:55 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2019-09-19 10:11:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-09-19 10:11:56 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:11:56 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:11:56 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:11:56 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-19 10:11:56 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2019-09-19 10:11:57 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:11:58 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-19 10:11:58 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-09-19 10:11:59 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2019-09-19 10:11:59 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2019-09-19 10:11:59 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 23 ms
2019-09-19 10:11:59 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 6.746 seconds (JVM running for 7.977)
2019-09-19 10:12:00 [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:12:00 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:12:00 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:12:00 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:12:40 [main] INFO  i.s.p.TaskControllerTest - Starting TaskControllerTest on LAPTOP-460LOMEB with PID 20360 (started by alokt in C:\FSE\Final Project\projectmanager\projectmanager)
2019-09-19 10:12:40 [main] INFO  i.s.p.TaskControllerTest - The following profiles are active: test
2019-09-19 10:12:41 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-19 10:12:41 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 118ms. Found 4 repository interfaces.
2019-09-19 10:12:42 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$b76b0a65] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-19 10:12:42 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-09-19 10:12:42 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2019-09-19 10:12:43 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-09-19 10:12:43 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:12:43 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:12:43 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:12:43 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-19 10:12:43 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2019-09-19 10:12:44 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:12:45 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-19 10:12:45 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-09-19 10:12:46 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2019-09-19 10:12:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2019-09-19 10:12:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 33 ms
2019-09-19 10:12:46 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 6.402 seconds (JVM running for 7.596)
2019-09-19 10:12:47 [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:12:47 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:12:47 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:12:47 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:21:07 [http-nio-8096-exec-9] INFO  i.s.p.controller.ProjectController - <-- Inside getAllProjects -->
2019-09-19 10:21:14 [http-nio-8096-exec-10] INFO  i.s.p.controller.ProjectController - <-- Inside getAllProjects -->
2019-09-19 10:22:56 [http-nio-8096-exec-1] INFO  i.s.p.controller.ProjectController - <-- Inside getAllProjects -->
